Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1cccc(F)c1)C[C@H]1CCCO1,m_2708baa____4833158____2365830,454.61000000000047,3.6754000000000024,,infinisee patent1 + MMGBSA,-68.32,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)Nc1ccc(Oc2cccnn2)cc1,m_2708baa____4278128____24021916,446.5750000000004,3.939600000000002,,infinisee patent1 + MMGBSA,-68.17,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Nc1ccc2c(c1)CCC(=O)N2CC1CCC1,m_2708baa____907038____23993192,475.65700000000027,4.044900000000003,,infinisee patent1 + MMGBSA,-68.17,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)NCc2ccc(C3CC3)c(F)c2)C1,m_2708baa____907048____16488360,410.5570000000003,3.5173000000000023,,infinisee patent1 + MMGBSA,-68.12,,,,
1972,,CC(C)(C)OC(=O)N1CC(Oc2ccc(NC(=O)NCc3ccccc3C[NH+]3CCCCCC3)cc2)C1,m_2708baa____4833158____23992606,509.67100000000045,3.9653000000000027,,infinisee patent1 + MMGBSA,-68.02,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)Nc2ccc([NH+]3CC(O)C3)cc2)C1,m_2708baa____907048____23985224,410.56200000000024,0.7140000000000004,,infinisee patent1 + MMGBSA,-67.98,,,,
1972,,CC(=O)CCc1ccc(OCC(=O)Nc2cccc(C[NH+]3CCC(CO)CC3)c2)cc1,m_22bbb____6914254____2228234,425.5490000000002,2.0128999999999992,,infinisee patent1 + MMGBSA,-67.88,,,,
1972,,CN(Cc1cnn(C)c1)c1ccc(NC(=O)NCc2ccccc2C[NH+]2CCCCCC2)cc1,m_2708baa____4833158____24000622,461.6340000000004,3.3371000000000013,,infinisee patent1 + MMGBSA,-67.8,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)NCc2ccc(N3CCCNC3=O)cc2)C1,m_2708baa____907258____12113028,464.6340000000003,2.666500000000001,,infinisee patent1 + MMGBSA,-67.72,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CN1CCC(=O)N(Cc2ccc3c(c2)OCCCO3)C1=O,m_277130aaa____15460720____15467308____14751406,478.6130000000005,3.159700000000001,,infinisee patent1 + MMGBSA,-67.58,,,,
1972,,Cc1csc(Sc2ccc(NC(=O)NCc3ccccc3C[N@H+]3CCCC[C@H]3C)cc2)n1,m_2708baa____907038____24001578,467.68400000000025,4.881720000000004,,infinisee patent1 + MMGBSA,-67.42,,,,
1972,,CC(=O)CCc1ccc(OCC(=O)NCc2ccccc2C[NH+]2CCCCCC2)cc1,m_11dba____4833124____2228232,423.57700000000017,2.8623000000000003,,infinisee patent1 + MMGBSA,-67.41,,,,
1972,,Cc1ccc(N(CCC#N)C(=O)CNc2ccccc2C[NH+]2CCC(CO)CC2)cc1,m_38bba____2745548____7101134,421.56500000000017,2.141,,infinisee patent1 + MMGBSA,-67.39,,,,
