Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,O=C1CN(c2ccc(NC(=O)NC(CN3CCCC3=O)c3ccccc3)cn2)CCN1,Z434564418,422.48900000000026,1.502999999999999,,vina + MMGBSA,-63.64,,,-9.6,
1972,,Cc1ccc2nc(COC(=O)C3c4ccccc4Oc4ccccc43)cc(=O)n2c1,Z54071732,398.4180000000001,3.983920000000003,,vina + MMGBSA,-63.39,,,-9.9,
1972,,O=C(NC1CCSc2ccc(F)cc21)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,Z131483750,498.5610000000002,3.7630000000000017,,vina + MMGBSA,-63.21,,,-9.7,
1972,,O=C(NC(c1ccccc1)c1ccccc1)c1cccc(C(=O)NC(c2ccccc2)c2ccccc2)c1,Z56755166,496.6100000000002,6.725400000000006,,vina + MMGBSA,-63.13,,,-9.9,
1972,,CC(C)Cn1nc(C(=O)NC(CN2CCCC2=O)c2ccccc2)c2ccccc2c1=O,Z437056864,432.5240000000003,3.1460000000000017,,vina + MMGBSA,-62.66,,,-9.4,
1972,,CCOc1ccc(NC(=O)c2ccc(NC(=O)C3c4ccccc4Oc4ccccc43)cc2)cc1,Z26507979,464.52100000000024,6.213900000000005,,vina + MMGBSA,-62.62,,,-10.1,
1972,,Cc1cc(=O)oc2cc(NC(=O)N(Cc3cccnc3)CC3CCCO3)ccc12,Z603291104,393.44300000000015,3.709520000000003,,vina + MMGBSA,-62.22,,,-9.4,
1972,,O=C(NC1=[N+]=C2N=CC=CN2Cc2ccccc21)c1cc(F)c(F)c(F)c1F,Z56781845,387.31600000000003,2.256500000000001,,vina + MMGBSA,-62.17,,,-9.3,
1972,,Cc1ccc(-c2nnc(-c3ccc(C(=O)NCc4ccccc4C[NH+]4CCCC4)cc3)o2)cc1,Z147088942,453.56600000000026,3.8207200000000032,,vina + MMGBSA,-62.14,,,-9.2,
1972,,Cc1c(C(=O)NCc2ccccc2C[NH+]2CCCCC2C)[nH]c2c1C(=O)CCC2,Z424508008,394.5390000000002,2.72942,,vina + MMGBSA,-61.9,,,-9.2,
1972,,CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2OC)ccc1C,Z27835890,571.7210000000001,4.645720000000004,,vina + MMGBSA,-61.73,,,-9.4,
1972,,Fc1ccc(-c2cnc(C[NH+]3CCCC3Cn3cnc4ccccc43)o2)cc1,Z1523151619,377.4430000000001,3.0779000000000014,,vina + MMGBSA,-61.7,,,-9.3,
1972,,O=C(Nc1ccc(-n2cncn2)nc1)C(Oc1ccccc1)c1ccccc1,Z443024818,371.4000000000001,3.421100000000001,,vina + MMGBSA,-61.7,,,-9.2,
1972,,CC(C)CCn1nc(C(=O)Nc2ccc(-c3nnc4n3CCCCC4)cc2)c2ccccc2c1=O,Z27145007,470.57700000000034,4.679800000000004,,vina + MMGBSA,-61.54,,,-9.6,
1972,,O=C(c1cc(-c2cccc3ccccc23)nc2ccccc12)N(Cc1ccccc1)CC(O)COC(c1ccccc1)c1ccccc1,Z56832037,628.7720000000003,8.864500000000003,,vina + MMGBSA,-61.27,,,-9.7,
1972,,CC1CN(S(=O)(=O)c2cccc(C(=O)NC(c3cccc(F)c3)c3nccn3C)c2)CC(C)O1,Z167565772,486.56900000000013,2.876500000000001,,vina + MMGBSA,-61.19,,,-9.5,
1972,,CS(=O)(=O)c1ccc2nc(NC(=O)C(c3ccccc3)c3ccccc3)sc2c1,Z28180098,422.53100000000006,4.470400000000003,,vina + MMGBSA,-61.17,,,-10.0,
1972,,Cn1nc(C(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)c2ccccc2c1=O,Z30491927,460.9430000000003,3.0138000000000007,,vina + MMGBSA,-61.08,,,-9.2,
1972,,Cn1nc(C(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)c2ccccc2c1=O,Z30491927,460.9430000000003,3.0138000000000007,,vina + MMGBSA,-61.08,,,-9.2,
1972,,O=C1NCC(COC(=O)c2cc(-c3ccc(Cl)cc3)nc3ccccc23)O1,Z57014360,382.803,3.820400000000002,,vina + MMGBSA,-61.0,,,-9.3,
1972,,Cc1ccc(NC(=O)C(OC(=O)C2CCC(=O)N2)c2ccccc2)cc1Cl,Z71213470,386.8350000000001,3.1500200000000014,,vina + MMGBSA,-60.87,,,-9.2,
1972,,CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)COc2cccc(-n3cnnn3)c2)c1,Z16884331,464.5070000000001,2.5049,,vina + MMGBSA,-60.81,,,-9.3,
1972,,COc1ccc(C2CCCCC[NH+]2CCC(=O)Nc2ccc(N3CCCC3=O)cc2)cc1,Z126474592,436.57600000000025,3.3508000000000013,,vina + MMGBSA,-60.66,,,-9.4,
1972,,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccccc4C(=O)NC4CC4)cc3C2=O)c1,Z27609293,453.4980000000003,4.248540000000003,,vina + MMGBSA,-60.65,,,-10.0,
1972,,O=C(Nc1ccc(C(=O)NC2CC2)c(Cl)c1)NC(CN1CCCC1=O)c1ccccc1,Z595617162,440.93100000000027,3.7174000000000023,,vina + MMGBSA,-60.55,,,-9.3,
1972,,O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)c1ccc(NC(=O)c2cccs2)cc1,Z73321941,457.43700000000007,4.8522000000000025,,vina + MMGBSA,-60.51,,,-9.3,
1972,,c1ccc(C(CNc2ncnc3c2cnn3-c2ncccn2)c2ccccc2)cc1,Z1502689706,393.4540000000001,3.8495000000000017,,vina + MMGBSA,-60.49,,,-9.7,
1972,,CC(Sc1nnc(-c2cc(-c3cccs3)nc3ccccc23)o1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,Z15436840,520.5960000000002,3.3564000000000016,,vina + MMGBSA,-60.43,,,-9.2,
1972,,CCOC(=O)c1ccccc1NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(Cl)c1)C2=O,Z30616958,483.30700000000024,5.223000000000003,,vina + MMGBSA,-60.41,,,-9.3,
1972,,CCOc1ccc2nc(NC(=O)C(c3ccccc3)c3ccccc3)sc2c1,Z30206139,388.49200000000013,5.465600000000004,,vina + MMGBSA,-60.37,,,-9.3,
1972,,COc1ccc(C(C)(C)C)cc1NC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,Z26834944,449.5280000000002,4.622200000000004,,vina + MMGBSA,-60.14,,,-9.9,
1972,,O=C1Cc2cc(-c3csc(NC(=O)C(c4ccccc4)c4ccccc4)n3)ccc2N1,Z70926373,425.5130000000001,5.075300000000003,,vina + MMGBSA,-60.13,,,-10.0,
1972,,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,Z30085309,413.47700000000015,3.551300000000002,,vina + MMGBSA,-59.85,,,-9.3,
1972,,Cc1cc(C(=O)N2CCN(C(=O)Nc3cccc(Cn4cccnc4=O)c3)CC2)c(C)o1,Z603722276,435.4840000000002,2.49134,,vina + MMGBSA,-59.77,,,-9.4,
1972,,Cc1noc2ncc(C(=O)N3CCN(C(=O)C(c4ccccc4)c4ccccc4)CC3)cc12,Z289492786,440.5030000000002,3.6477200000000023,,vina + MMGBSA,-59.7,,,-9.6,
1972,,CC1CN(S(=O)(=O)c2cccc(C(=O)NC(c3ccccc3F)c3nccn3C)c2)CC(C)O1,Z167572918,486.56900000000013,2.876500000000001,,vina + MMGBSA,-59.63,,,-9.4,
1972,,N#Cc1c2c(n(CCc3ccc(Cl)cc3Cl)c1N)N=C1CC=CC=C1N2,Z55700194,384.27,4.833280000000002,,vina + MMGBSA,-59.57,,,-9.3,
1972,,NC(=O)C1CCC[NH+](Cc2ccc(NC(=O)C3CCN(C(=O)COc4ccccc4)CC3)cc2)C1,Z991655380,479.6010000000003,1.222900000000002,,vina + MMGBSA,-59.56,,,-9.3,
1972,,CCCCn1nc(C(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)c2ccccc2c1=O,Z30225557,454.55200000000025,3.2334000000000023,,vina + MMGBSA,-59.54,,,-9.4,
1972,,COc1cc(OC)c(NS(=O)(=O)c2cc(C(=O)Nc3ccccc3-c3ccccc3)ccc2C)cc1Cl,Z56893079,537.0370000000003,6.385720000000005,,vina + MMGBSA,-59.46,,,-9.8,
1972,,COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1oc2ccccc2c1COc1ccccc1,Z29560053,480.5420000000002,4.523000000000003,,vina + MMGBSA,-59.46,,,-9.4,
1972,,CC(C1CC2CCC1C2)N1C(=O)C(=O)N(CC(=O)Nc2ccc3c(c2)OCCO3)C1=O,Z26303988,427.45700000000033,2.011799999999999,,vina + MMGBSA,-59.44,,,-10.3,
1972,,CCOc1ccccc1-n1c(SCC(=O)NC(c2ccccc2)c2ccccc2)nc2ccccc2c1=O,Z19413890,521.6420000000002,5.7823000000000055,,vina + MMGBSA,-59.28,,,-9.3,
1972,,O=C(CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)n1cc[nH]c1=O,Z15434645,460.4750000000002,2.4171000000000005,,vina + MMGBSA,-59.13,,,-9.3,
1972,,CC(C)Cn1nc(C(=O)NNC(=O)c2n[nH]c(=O)c3ccccc23)c2ccccc2c1=O,Z29576985,432.4400000000002,1.3637999999999992,,vina + MMGBSA,-59.11,,,-9.9,
1972,,c1ccc(-c2nnc(CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)o2)cc1,Z16024164,411.4860000000001,6.350900000000005,,vina + MMGBSA,-58.98,,,-9.5,
